danceability,energy,key,loudness,popularity
0.542,0.637,0,-11.418,1
0.495,0.621,11,-4.362,0
0.473,0.557,5,-7.124,1
0.429,0.312,7,-9.376,1
0.636,0.893,3,-6.311,1
0.423,0.309,0,-9.53,1
0.748,0.431,1,-10.563,1
0.199,0.117,3,-17.029,0
0.647,0.529,8,-10.92,1
0.549,0.766,0,-4.725,0
0.214,0.188,7,-22.039,0
0.608,0.594,2,-11.86,1
0.639,0.23,0,-12.466,1
0.441,0.327,9,-7.088,0
0.337,0.419,10,-12.212,1
0.366,0.39,0,-13.176,0
0.79,0.514,11,-10.743,1
0.716,0.34,0,-17.01,1
0.298,0.484,8,-7.979,1
0.44,0.677,3,-10.694,0
0.635,0.18,10,-13.843,1
0.442,0.112,1,-15.924,1
0.512,0.359,7,-14.162,1
0.648,0.723,5,-6.521,0
0.399,0.262,2,-10.71,0
0.798,0.647,4,-10.997,1
0.298,0.33,2,-11.246,1
0.406,0.441,2,-11.318,1
0.677,0.508,4,-7.998,0
0.205,0.17,1,-20.692,0
0.41,0.298,8,-10.279,0
0.559,0.78,9,-6.597,1
0.416,0.335,0,-7.171,1
0.5,0.852,2,-13.335,1
0.465,0.357,10,-9.118,0
0.414,0.623,5,-17.217,0
0.623,0.857,2,-3.436,1
0.404,0.498,2,-8.227,1
0.212,0.344,9,-12.77,1
0.389,0.219,5,-10.854,0
0.657,0.371,5,-9.186,1
0.469,0.383,0,-11.105,1
0.455,0.815,10,-9.296,1
0.544,0.682,9,-9.243,0
0.463,0.128,10,-17.919,1
0.492,0.574,0,-11.036,1
0.606,0.457,6,-14.035,1
0.524,0.741,8,-7.224,1
0.522,0.801,0,-6.665,1
0.384,0.119,0,-18.576,0
0.506,0.513,7,-10.478,1
0.552,0.742,0,-7.963,1
0.431,0.5,7,-7.053,1
0.545,0.712,7,-6.41,1
0.599,0.495,2,-11.356,0
0.468,0.947,7,-6.76,0
0.179,0.202,9,-12.299,1
0.604,0.742,9,-9.503,1
0.584,0.211,2,-12.06,0
0.654,0.221,8,-14.615,1
0.711,0.34,2,-15.446,1
0.431,0.16,0,-9.242,0
0.8,0.503,8,-10.864,1
0.409,0.555,1,-9.394,1
0.182,0.379,0,-9.356,0
0.659,0.66,0,-8.337,1
0.473,0.494,8,-9.134,1
0.446,0.303,10,-12.59,0
0.286,0.0895,9,-21.085,0
0.429,0.327,8,-13.525,0
0.712,0.771,5,-8.83,1
0.443,0.92,2,-3.794,0
0.36,0.391,10,-12.613,1
0.412,0.112,4,-14.568,1
0.528,0.403,10,-13.416,0
0.512,0.331,0,-11.183,0
0.438,0.231,0,-15.874,0
0.41,0.18,3,-16.56,0
0.157,0.146,5,-15.674,1
0.469,0.651,2,-5.37,0
0.525,0.81,8,-6.813,0
0.481,0.261,0,-13.596,0
0.757,0.44,5,-10.661,1
0.477,0.512,11,-5.737,0
0.703,0.072,1,-22.476,0
0.521,0.487,6,-7.525,1
0.581,0.345,0,-9.795,1
0.622,0.791,5,-7.814,0
0.671,0.353,9,-14.028,0
0.534,0.712,11,-7.476,1
0.661,0.651,0,-8.322,1
0.764,0.509,9,-7.566,1
0.491,0.531,5,-8.18,1
0.581,0.669,6,-3.659,1
0.569,0.385,2,-12.237,0
0.512,0.813,3,-12.533,1
0.366,0.685,10,-7.928,0
0.558,0.931,4,-7.972,0
0.393,0.641,6,-9.589,0
0.567,0.667,5,-9.419,1
0.439,0.408,7,-13.548,1
0.422,0.196,5,-12.089,1
0.604,0.547,7,-9.305,1
0.679,0.603,5,-10.532,0
0.456,0.093,0,-21.227,0
0.576,0.177,5,-18.29,0
0.5,0.391,1,-6.451,0
0.361,0.35,5,-10.755,0
0.566,0.405,1,-10.516,0
0.307,0.000628,5,-14.298,0
0.472,0.48,2,-8.953,1
0.747,0.341,1,-7.673,0
0.576,0.195,2,-20.009,0
0.556,0.463,6,-10.79,1
0.62,0.536,6,-6.966,1
0.521,0.646,10,-5.105,0
0.315,0.63,11,-10.128,0
0.553,0.278,6,-10.679,0
0.502,0.571,1,-8.995,1
0.785,0.455,5,-10.884,0
0.317,0.337,4,-11.311,1
0.387,0.172,0,-18.885,0
0.708,0.832,5,-2.993,1
0.311,0.209,11,-20.169,0
0.526,0.216,9,-15.7,1
0.354,0.331,9,-16.891,0
0.674,0.473,2,-7.193,1
0.53,0.483,7,-15.028,0
0.619,0.737,9,-4.96,0
0.586,0.698,9,-8.472,1
0.697,0.413,0,-8.897,1
0.196,0.142,7,-17.129,0
0.598,0.543,0,-10.944,0
0.326,0.474,4,-8.073,0
0.373,0.434,0,-7.782,0
0.633,0.588,2,-6.595,1
0.664,0.161,0,-12.471,0
0.571,0.775,3,-6.692,1
0.511,0.151,7,-14.874,0
0.493,0.39,9,-13.721,0
0.52,0.829,0,-6.228,1
0.537,0.471,7,-10.27,0
0.583,0.38,7,-17.607,1
0.22,0.247,4,-14.82,0
0.517,0.643,0,-6.012,1
0.507,0.257,5,-16.223,0
0.526,0.437,10,-7.559,0
0.132,0.201,7,-20.392,0
0.463,0.406,1,-15.143,0
0.527,0.276,9,-17.337,0
0.638,0.679,4,-10.701,0
0.497,0.768,9,-6.498,1
0.323,0.695,9,-11.953,0
0.746,0.361,9,-8.576,0
0.462,0.727,0,-9.678,0
0.647,0.601,9,-8.988,0
0.486,0.571,10,-11.892,1
0.57,0.622,7,-3.704,0
0.502,0.405,5,-17.435,0
0.485,0.366,7,-10.081,1
0.707,0.141,10,-20.942,0
0.584,0.283,6,-18.888,0
0.402,0.364,1,-10.001,0
0.291,0.548,9,-11.032,1
0.663,0.587,2,-9.432,0
0.45,0.584,8,-12.098,0
0.694,0.783,2,-6.326,0
0.543,0.41,8,-13.253,1
0.711,0.563,7,-8.166,1
0.251,0.496,0,-10.793,0
0.764,0.51,5,-10.33,0
0.636,0.445,2,-8.202,1
0.567,0.585,9,-5.665,1
0.612,0.5,5,-7.314,1
0.406,0.581,5,-6.906,1
0.35,0.424,7,-15.523,0
0.49,0.743,9,-7.164,1
0.392,0.579,10,-8.869,1
0.415,0.631,0,-12.364,0
0.228,0.358,5,-7.161,1
0.487,0.385,9,-10.952,1
0.246,0.343,10,-15.643,1
0.5,0.822,9,-10.372,0
0.435,0.428,6,-11.747,1
0.553,0.605,2,-13.469,0
0.581,0.827,0,-5.935,1
0.402,0.367,0,-11.567,1
0.407,0.691,8,-8.09,1
0.618,0.243,4,-19.003,1
0.644,0.343,4,-11.428,1
0.588,0.562,0,-10.861,1
0.75,0.826,4,-9.992,1
0.62,0.28,11,-19.028,0
0.215,0.141,8,-20.166,0
0.671,0.658,10,-9.203,1
0.814,0.536,10,-7.355,0
0.582,0.708,5,-10.258,1
0.397,0.327,9,-14.494,0
0.767,0.445,6,-10.895,1
0.554,0.0869,4,-17.425,0
0.398,0.261,8,-13.547,1
0.446,0.262,0,-12.076,1
0.211,0.0633,2,-18.91,0
0.732,0.383,0,-13.789,0
0.438,0.591,9,-8.907,1
0.48,0.381,0,-9.936,1
0.681,0.66,3,-10.426,1
0.73,0.511,8,-12.131,1
0.447,0.285,8,-17.37,0
0.738,0.356,1,-14.788,1
0.628,0.594,2,-4.779,0
0.721,0.411,10,-15.319,1
0.349,0.239,0,-11.413,0
0.477,0.591,9,-5.768,0
0.48,0.505,7,-8.825,1
0.261,0.376,7,-7.275,1
0.499,0.759,7,-8.766,1
0.186,0.0784,5,-18.773,0
0.27,0.464,0,-14.566,0
0.451,0.496,11,-6.941,1
0.316,0.309,5,-8.255,1
0.593,0.205,8,-18.641,0
0.564,0.503,0,-8.806,1
0.807,0.716,7,-4.938,1
0.423,0.467,6,-12.194,1
0.3,0.27,2,-15.584,1
0.668,0.813,5,-8.747,0
0.372,0.112,7,-19.78,0
0.363,0.321,7,-10.015,1
0.6,0.303,7,-16.408,1
0.284,0.498,0,-5.534,1
0.217,0.1,0,-15.682,0
0.466,0.81,10,-7.669,1
0.774,0.517,2,-11.943,1
0.41,0.404,4,-15.962,0
0.317,0.418,5,-9.545,0
0.72,0.753,5,-6.885,0
0.751,0.468,3,-8.106,1
0.443,0.294,7,-14.801,1
0.836,0.583,0,-8.279,0
0.265,0.138,5,-15.507,0
0.472,0.464,0,-9.611,0
0.816,0.457,10,-12.06,1
0.769,0.803,5,-4.054,0
0.326,0.502,5,-6.297,1
0.51,0.24,10,-19.395,0
0.584,0.572,9,-13.008,0
0.75,0.756,10,-10.419,1
0.519,0.331,4,-9.541,0
0.4,0.337,7,-11.868,0
0.559,0.938,6,-6.355,1
0.685,0.652,7,-9.697,1
0.313,0.078,0,-17.583,1
0.694,0.547,4,-9.901,1
0.514,0.62,0,-8.868,0
0.515,0.496,4,-7.446,1
0.539,0.26,0,-10.414,1
0.336,0.636,0,-13.785,1
0.419,0.421,7,-6.95,0
0.276,0.283,5,-11.883,0
0.666,0.488,9,-15.711,1
0.62,0.494,2,-11.215,1
0.549,0.654,0,-4.304,1
0.445,0.196,2,-17.688,1
0.775,0.518,4,-9.662,0
0.506,0.621,2,-6.776,0
0.0828,0.1,5,-16.966,0
0.136,0.937,11,-6.837,0
0.355,0.365,4,-10.874,1
0.374,0.439,6,-16.867,0
0.376,0.199,0,-14.1,0
0.679,0.862,10,-4.846,1
0.741,0.512,8,-11.341,0
0.477,0.274,11,-12.238,0
0.296,0.145,10,-12.487,0
0.739,0.479,5,-17.655,1
0.558,0.728,4,-8.458,0
0.542,0.327,9,-11.943,0
0.842,0.426,8,-7.735,0
0.611,0.745,11,-11.885,1
0.228,0.303,4,-14.43,0
0.674,0.445,9,-11.283,0
0.44,0.445,1,-10.313,1
0.612,0.581,1,-7.763,1
0.672,0.317,2,-8.761,0
0.396,0.546,11,-10.234,1
0.469,0.841,1,-6.06,1
0.515,0.641,5,-5.573,1
0.436,0.369,2,-15.899,1
0.489,0.578,7,-5.098,0
0.546,0.666,0,-10.253,0
0.485,0.835,5,-8.871,1
0.67,0.264,5,-16.47,0
0.642,0.515,8,-7.986,1
0.674,0.731,0,-8.116,1
0.512,0.449,8,-11.717,1
0.521,0.647,2,-7.419,0
0.58,0.334,4,-11.141,1
0.713,0.129,10,-18.941,0
0.338,0.373,8,-13.262,1
0.416,0.293,8,-12.759,0
0.447,0.115,10,-18.343,0
0.474,0.118,8,-20.098,0
0.457,0.481,4,-4.445,1
0.65,0.306,9,-9.443,1
0.693,0.58,5,-6.944,0
0.47,0.542,5,-10.078,0
0.54,0.574,0,-9.4,0
0.426,0.288,9,-18.822,0
0.585,0.253,9,-10.664,0
0.502,0.528,7,-7.947,1
0.348,0.186,11,-16.19,0
0.315,0.254,7,-17.879,0
0.474,0.722,9,-10.603,1
0.696,0.459,3,-8.464,1
0.341,0.179,4,-19.246,0
0.632,0.664,3,-15.843,1
0.749,0.53,9,-12.94,1
0.429,0.0581,9,-22.046,0
0.623,0.68,0,-9.405,1
0.723,0.458,2,-9.107,0
0.518,0.768,7,-7.373,1
0.571,0.451,2,-8.571,1
0.602,0.219,8,-17.223,0
0.784,0.451,8,-11.225,1
0.509,0.403,7,-13.027,0
0.393,0.518,7,-8.026,1
0.482,0.328,9,-12.076,1
0.686,0.733,7,-3.166,0
0.172,0.102,11,-18.787,0
0.53,0.552,11,-9.628,1
0.526,0.48,4,-10.037,0
0.37,0.656,4,-8.314,0
0.459,0.703,4,-9.752,0
0.446,0.434,7,-12.915,1
0.728,0.35,2,-14.001,1
0.444,0.0923,2,-16.985,1
0.64,0.663,0,-7.516,1
0.396,0.355,2,-12.773,1
0.648,0.123,8,-18.02,0
0.402,0.444,9,-14.319,0
0.745,0.436,5,-9.617,0
0.414,0.0999,1,-17.483,0
0.659,0.666,0,-12.526,0
0.773,0.675,5,-8.697,1
0.509,0.346,8,-14.648,1
0.531,0.781,1,-3.554,1
0.463,0.364,7,-14.813,1
0.315,0.186,10,-17.208,0
0.531,0.674,5,-7.312,1
0.751,0.385,6,-11.716,1
0.276,0.402,7,-13.702,0
0.57,0.891,4,-1.155,1
0.434,0.296,8,-15.614,1
0.563,0.564,0,-9.371,1
0.536,0.355,5,-11.734,0
0.634,0.331,5,-10.58,0
0.326,0.465,1,-9.431,1
0.703,0.549,2,-10.952,1
0.57,0.422,0,-13.392,0
0.556,0.867,8,-2.346,1
0.511,0.386,5,-10.472,1
0.611,0.645,1,-8.254,1
0.46,0.675,7,-7.657,1
0.418,0.466,0,-10.204,1
0.646,0.377,7,-16.895,1
0.419,0.456,5,-10.602,1
0.575,0.627,10,-9.139,1
0.734,0.556,7,-14.958,1
0.694,0.691,10,-5.604,1
0.61,0.316,7,-12.6,1
0.887,0.798,10,-6.218,1
0.415,0.242,0,-15.81,1
0.637,0.493,0,-11.062,1
0.586,0.772,9,-4.732,0
0.326,0.358,4,-14.678,0
0.503,0.319,2,-11.456,0
0.492,0.566,9,-7.131,1
0.769,0.443,9,-14.173,1
0.502,0.228,0,-15.801,0
0.575,0.436,0,-9.225,1
0.464,0.478,4,-11.331,1
0.548,0.901,11,-8.097,1
0.581,0.408,11,-12.599,1
0.498,0.41,5,-10.868,1
0.562,0.779,7,-6.705,1
0.611,0.429,9,-14.928,0
0.427,0.113,0,-14.354,0
0.611,0.0653,8,-21.278,0
0.271,0.615,7,-15.513,0
0.47,0.307,7,-12.162,0
0.547,0.766,11,-5.706,1
0.549,0.918,10,-3.82,1
0.378,0.879,9,-6.761,0
0.325,0.394,7,-12.503,0
0.503,0.227,3,-16.926,0
0.7,0.718,0,-6.967,1
0.424,0.29,9,-16.291,0
0.477,0.335,9,-12.754,1
0.707,0.549,7,-15.712,1
0.856,0.755,7,-8.55,1
0.701,0.38,2,-11.756,1
0.596,0.366,10,-14.933,1
0.604,0.388,9,-12.165,0
0.334,0.505,2,-10.424,0
0.615,0.754,4,-6.104,1
0.317,0.261,8,-18.594,0
0.56,0.647,9,-3.862,1
0.221,0.132,11,-18.72,0
0.61,0.28,8,-15.634,0
0.621,0.33,9,-19.215,1
0.551,0.686,4,-11.969,1
0.62,0.405,2,-12.389,1
0.385,0.612,5,-13.529,1
0.711,0.53,4,-14.402,1
0.226,0.312,5,-13.066,1
0.798,0.352,2,-11.015,0
0.189,0.384,0,-13.796,0
0.15,0.153,2,-22.239,0
0.552,0.515,0,-11.032,1
0.552,0.651,5,-9.464,1
0.633,0.682,1,-6.14,1
0.498,0.566,7,-11.915,1
0.629,0.428,5,-12.101,0
0.466,0.525,0,-9.536,1
0.587,0.249,9,-14.1,1
0.809,0.397,7,-10.246,1
0.657,0.553,9,-9.017,1
0.608,0.663,9,-8.634,0
0.455,0.274,4,-14.806,1
0.599,0.77,5,-8.279,0
0.763,0.628,7,-7.932,1
0.734,0.687,8,-12.082,0
0.715,0.587,11,-13.955,1
0.412,0.902,9,-11.6,1
0.603,0.57,8,-9.332,1
0.244,0.943,8,-3.711,1
0.389,0.266,5,-11.791,1
0.616,0.58,4,-5.74,1
0.37,0.655,7,-6.851,1
0.474,0.405,7,-6.492,1
0.571,0.425,2,-8.699,0
0.586,0.84,4,-9.49,1
0.541,0.389,5,-5.021,0
0.487,0.67,2,-10.971,0
0.221,0.247,5,-13.955,0
0.434,0.456,5,-12.454,0
0.598,0.579,5,-6.687,1
0.58,0.695,7,-6.533,0
0.63,0.292,9,-13.263,0
0.11,0.0272,0,-16.783,0
0.56,0.812,4,-6.711,0
0.49,0.547,3,-11.637,1
0.141,0.289,5,-14.477,0
0.386,0.304,1,-17.345,0
0.338,0.39,5,-10.568,1
0.678,0.551,2,-7.472,0
0.478,0.32,7,-8.987,1
0.467,0.111,5,-19.621,1
0.28,0.211,2,-15.153,0
0.693,0.441,2,-13.275,1
0.246,0.407,2,-10.291,0
0.389,0.632,0,-9.309,0
0.608,0.121,11,-17.321,1
0.524,0.892,9,-7.214,1
0.564,0.371,4,-16.88,1
0.577,0.664,10,-9.153,1
0.577,0.526,9,-8.908,1
0.39,0.548,7,-10.197,0
0.254,0.178,4,-14.81,0
0.723,0.565,4,-10.743,0
0.264,0.141,7,-16.18,0
0.243,0.414,3,-16.299,0
0.491,0.626,0,-8.511,1
0.607,0.61,8,-14.915,1
0.557,0.117,0,-16.979,1
0.432,0.497,10,-13.066,0
0.71,0.722,0,-7.659,1
0.247,0.335,6,-5.752,0
0.401,0.556,2,-10.532,1
0.463,0.568,7,-13.214,0
0.472,0.461,4,-13.164,0
0.361,0.219,0,-16.553,1
0.304,0.657,0,-13.567,0
0.568,0.813,5,-6.098,1
0.404,0.282,9,-11.159,1
0.712,0.369,0,-15.033,1
0.471,0.509,7,-8.232,1
0.656,0.312,7,-12.548,1
0.317,0.383,2,-8.702,0
0.648,0.776,2,-7.508,0
0.423,0.298,0,-16.344,0
0.514,0.561,8,-10.324,0
0.483,0.0318,8,-21.871,0
0.379,0.777,2,-13.034,0
0.368,0.411,1,-14.653,0
0.316,0.0463,6,-21.91,0
0.69,0.75,6,-6.449,1
0.532,0.829,5,-7.555,1
0.208,0.297,2,-13.47,0
0.629,0.699,8,-7.346,1
0.597,0.267,0,-11.63,0
0.534,0.346,10,-14.692,0
0.615,0.311,7,-21.045,0
0.306,0.526,9,-9.508,0
0.705,0.0522,11,-21.55,0
0.192,0.266,5,-16.989,0
0.238,0.304,1,-12.51,0
0.641,0.673,2,-5.42,1
0.862,0.554,2,-8.142,1
0.645,0.704,3,-6.567,1
0.584,0.489,8,-10.49,1
0.494,0.806,0,-10.14,1
0.215,0.142,7,-15.395,1
0.295,0.365,0,-8.91,1
0.316,0.342,0,-12.528,0
0.34,0.437,0,-10.745,0
0.399,0.423,4,-11.484,1
0.492,0.507,7,-9.464,0
0.508,0.68,5,-8.354,1
0.362,0.439,9,-9.291,0
0.397,0.456,7,-10.809,0
0.676,0.478,9,-8.629,0
0.624,0.194,4,-14.385,0
0.588,0.296,5,-9.553,1
0.665,0.454,2,-7.683,1
0.468,0.532,2,-12.796,1
0.781,0.739,6,-8.157,1
0.277,0.338,3,-11.899,1
0.534,0.298,1,-16.544,1
0.47,0.385,6,-13.159,1
0.24,0.0433,1,-20.537,0
0.14,0.374,7,-14.293,0
0.417,0.308,7,-14.852,0
0.46,0.0529,0,-19.927,0
0.151,0.0964,4,-18.748,0
0.647,0.493,9,-7.104,0
0.49,0.567,8,-6.818,0
0.45,0.458,11,-10.302,0
0.822,0.332,1,-11.369,1
0.625,0.457,5,-15.974,1
0.554,0.785,0,-9.058,1
0.468,0.31,5,-14.11,0
0.7,0.648,0,-12.073,1
0.519,0.636,2,-7.627,0
0.499,0.415,3,-21.669,0
0.75,0.223,9,-17.844,0
0.349,0.203,6,-12.878,0
0.721,0.286,4,-17.203,1
0.465,0.388,1,-12.702,0
0.62,0.406,0,-10.421,1
0.745,0.623,5,-10.017,1
0.526,0.382,5,-12.739,1
0.465,0.408,3,-9.765,1
0.433,0.487,11,-14.596,1
0.553,0.538,0,-14.275,1
0.169,0.109,11,-19.889,0
0.806,0.0603,4,-17.555,0
0.374,0.289,7,-16.313,1
0.459,0.379,10,-8.514,1
0.488,0.333,7,-11.4,1
0.538,0.606,2,-11.192,0
0.409,0.671,0,-4.764,0
0.469,0.249,9,-11.692,0
0.159,0.162,1,-12.618,0
0.516,0.605,5,-7.934,0
0.177,0.523,4,-2.646,0
0.605,0.632,9,-6.338,1
0.532,0.55,7,-9.123,0
0.248,0.273,1,-16.036,0
0.579,0.641,10,-4.591,0
0.475,0.515,5,-11.231,0
0.336,0.677,5,-11.963,1
0.248,0.417,6,-10.667,1
0.378,0.103,7,-17.811,0
0.61,0.37,8,-11.837,1
0.541,0.777,2,-9.259,1
0.502,0.512,10,-8.097,0
0.653,0.649,7,-9.534,1
0.518,0.68,7,-7.91,0
0.665,0.0989,11,-19.132,1
0.72,0.455,6,-11.189,1
0.507,0.64,7,-9.616,0
0.537,0.581,9,-7.661,1
0.29,0.274,1,-13.638,1
0.606,0.661,2,-8.612,1
0.532,0.327,4,-11.477,0
0.416,0.378,1,-10.032,0
0.436,0.204,0,-17.102,0
0.436,0.00274,3,-21.59,0
0.432,0.0554,2,-22.279,0
0.496,0.159,6,-15.863,0
0.566,0.622,4,-7.665,1
0.319,0.313,7,-12.775,1
0.535,0.154,6,-17.84,0
0.746,0.529,9,-10.293,1
0.297,0.114,10,-17.844,0
0.401,0.606,5,-6.465,1
0.677,0.539,6,-6.64,1
0.54,0.49,10,-8.141,1
0.352,0.317,0,-8.694,1
0.537,0.421,0,-7.095,0
0.738,0.574,2,-11.411,1
0.715,0.544,7,-8.768,1
0.448,0.438,5,-11.786,1
0.401,0.161,4,-18.857,1
0.497,0.261,4,-13.869,1
0.273,0.308,4,-17.588,0
0.588,0.527,7,-11.19,0
0.346,0.268,9,-19.185,0
0.702,0.384,5,-11.985,0
0.549,0.321,10,-16.011,0
0.53,0.789,10,-5.662,1
0.493,0.267,2,-11.878,1
0.608,0.859,7,-6.14,0
0.524,0.668,7,-10.609,1
0.663,0.116,4,-12.067,0
0.37,0.35,5,-6.887,1
0.747,0.446,9,-13.386,0
0.462,0.41,8,-13.3,0
0.642,0.454,4,-9.631,0
0.452,0.577,6,-9.166,0
0.418,0.368,10,-10.726,1
0.545,0.345,7,-14.079,0
0.605,0.529,7,-11.792,0
0.455,0.855,8,-6.926,0
0.432,0.522,3,-6.533,0
0.449,0.15,9,-18.685,0
0.268,0.169,10,-17.217,0
0.498,0.65,1,-12.708,0
0.733,0.394,9,-9.867,1
0.407,0.834,6,-9.224,1
0.557,0.423,2,-11.415,1
0.446,0.349,7,-11.99,1
0.603,0.265,11,-10.631,0
0.525,0.556,4,-10.96,0
0.57,0.637,1,-6.499,0
0.267,0.261,7,-13.427,1
0.554,0.476,5,-7.862,1
0.837,0.324,5,-18.955,1
0.598,0.45,1,-9.859,0
0.499,0.363,1,-11.743,0
0.484,0.4,7,-9.045,0
0.669,0.275,4,-11.675,1
0.705,0.343,4,-16.546,0
0.291,0.226,6,-12.49,1
0.368,0.508,3,-20.128,0
0.511,0.369,7,-20.134,0
0.515,0.541,6,-7.703,0
0.503,0.237,7,-13.209,0
0.482,0.103,2,-14.823,0
0.753,0.691,4,-7.287,0
0.613,0.339,10,-14.518,0
0.298,0.124,1,-16.843,0
0.545,0.669,1,-6.239,1
0.641,0.345,10,-13.745,1
0.579,0.161,7,-18.215,0
0.572,0.843,8,-5.341,1
0.611,0.602,0,-9.224,1
0.66,0.515,0,-12.353,1
0.261,0.155,4,-22.029,0
0.329,0.272,1,-12.265,1
0.659,0.242,1,-12.61,0
0.609,0.619,7,-13.133,0
0.405,0.341,2,-14.085,0
0.721,0.782,9,-10.37,1
0.345,0.369,0,-12.866,0
0.688,0.567,6,-7.158,1
0.436,0.383,4,-11.649,0
0.652,0.456,9,-9.673,1
0.405,0.173,5,-13.534,0
0.48,0.127,7,-14.868,0
0.382,0.705,9,-14.303,0
0.613,0.701,2,-11.366,1
0.718,0.569,9,-8.817,0
0.562,0.558,4,-3.572,1
0.598,0.535,4,-11.049,0
0.436,0.0707,4,-14.452,1
0.59,0.558,7,-8.785,0
0.647,0.657,4,-9.486,1
0.504,0.694,5,-7.311,1
0.418,0.482,1,-12.101,1
0.0725,0.0816,2,-22.271,0
0.473,0.402,10,-19.724,0
0.484,0.265,5,-9.746,0
0.405,0.29,8,-11.237,1
0.3,0.58,0,-8.814,0
0.143,0.27,5,-11.669,0
0.689,0.378,7,-12.22,1
0.507,0.431,11,-14.884,1
0.324,0.257,5,-11.086,0
0.512,0.853,2,-3.901,0
0.645,0.6,0,-7.948,1
0.356,0.23,7,-14.844,0
0.613,0.521,1,-12.824,0
0.594,0.543,2,-10.747,0
0.773,0.796,0,-8.356,1
0.6,0.234,5,-15.096,0
0.155,0.303,10,-9.494,1
0.506,0.501,7,-12.986,1
0.203,0.282,8,-14.723,0
0.547,0.638,0,-12.429,0
0.584,0.62,7,-7.681,1
0.347,0.325,7,-6.075,0
0.52,0.256,2,-12.93,0
0.274,0.269,0,-7.36,0
0.446,0.236,2,-13.432,1
0.66,0.242,10,-14.723,1
0.622,0.737,5,-7.966,1
0.572,0.33,0,-6.682,0
0.466,0.416,5,-8.249,1
0.371,0.244,7,-16.917,0
0.521,0.79,7,-3.832,0
0.38,0.27,6,-15.877,1
0.32,0.301,11,-12.301,1
0.485,0.435,8,-12.186,1
0.75,0.512,0,-10.834,1
0.463,0.238,3,-15.733,1
0.402,0.622,0,-7.216,0
0.465,0.419,0,-12.176,0
0.37,0.694,11,-8.362,0
0.53,0.287,9,-20.99,0
0.488,0.333,6,-9.163,0
0.374,0.303,2,-9.304,0
0.6,0.568,0,-13.226,0
0.27,0.599,0,-4.63,1
0.445,0.629,7,-12.58,1
0.386,0.725,7,-19.444,0
0.679,0.866,0,-6.832,0
0.55,0.382,0,-6.429,1
0.363,0.432,8,-10.26,0
0.584,0.761,4,-10.087,1
0.168,0.593,2,-10.781,1
0.483,0.295,5,-16.4,1
0.488,0.716,1,-5.327,1
0.731,0.66,0,-10.931,1
0.158,0.119,8,-18.012,1
0.685,0.696,10,-8.137,1
0.39,0.228,5,-17.698,1
0.353,0.311,0,-11.339,1
0.601,0.458,10,-13.343,0
0.527,0.522,0,-10.614,1
0.396,0.568,7,-11.25,1
0.784,0.546,2,-7.424,0
0.582,0.232,7,-15.105,0
0.479,0.145,7,-20.203,0
0.438,0.251,2,-12.98,0
0.387,0.315,3,-9.477,1
0.542,0.706,5,-9.038,1
0.532,0.231,6,-21.699,0
0.729,0.772,5,-8.663,1
0.573,0.56,11,-6.361,0
0.579,0.299,7,-8.729,1
0.345,0.43,0,-11.925,0
0.388,0.806,7,-3.63,0
0.688,0.214,6,-12.099,0
0.575,0.656,5,-9.331,0
0.477,0.895,0,-6.63,1
0.683,0.629,10,-14.908,1
0.663,0.638,2,-8.765,1
0.319,0.43,9,-7.333,1
0.606,0.174,4,-20.998,0
0.281,0.798,4,-8.714,0
0.573,0.303,7,-11.795,0
0.479,0.403,9,-12.443,0
0.715,0.453,0,-13.712,0
0.541,0.338,7,-10.589,1
0.447,0.291,4,-14.432,0
0.818,0.745,5,-6.052,1
0.718,0.147,3,-18.113,0
0.39,0.655,8,-6.846,1
0.487,0.277,10,-16.636,0
0.531,0.241,0,-11.671,0
0.687,0.484,9,-11.335,1
0.578,0.747,10,-6.38,1
0.343,0.336,10,-12.694,0
0.558,0.524,4,-10.528,1
0.649,0.66,7,-11.771,1
0.51,0.584,1,-11.978,1
0.529,0.93,0,-6.841,0
0.621,0.606,10,-10.906,1
0.657,0.428,8,-19.967,0
0.264,0.339,7,-10.546,0
0.261,0.292,8,-13.311,0
0.384,0.452,10,-8.894,1
0.885,0.64,7,-5.305,1
0.162,0.119,9,-17.058,0
0.115,0.144,5,-17.249,0
0.626,0.849,9,-8.03,1
0.478,0.361,9,-15.443,1
0.614,0.273,7,-13.254,0
0.154,0.518,7,-11.428,1
0.567,0.554,6,-10.118,1
0.427,0.557,0,-8.277,0
0.567,0.462,2,-13.219,0
0.391,0.661,2,-13.596,0
0.66,0.611,0,-10.309,1
0.706,0.716,0,-6.473,0
0.353,0.403,8,-17.374,0
0.628,0.604,6,-8.329,1
0.654,0.721,8,-8.476,1
0.448,0.726,10,-5.636,0
0.523,0.803,4,-5.189,1
0.763,0.531,5,-13.459,0
0.333,0.203,5,-18.552,0
0.625,0.513,0,-8.231,0
0.548,0.714,3,-9.675,0
0.406,0.587,7,-7.174,0
0.447,0.305,2,-14.745,0
0.409,0.0963,0,-17.531,0
0.359,0.372,8,-11.631,0
0.438,0.687,0,-5.968,0
0.401,0.498,4,-10.682,1
0.247,0.106,1,-22.023,0
0.762,0.45,10,-9.871,1
0.364,0.0929,2,-19.964,0
0.281,0.0654,5,-19.353,0
0.411,0.319,7,-12.305,1
0.581,0.395,8,-8.553,1
0.34,0.369,10,-9.975,1
